"","FC","beta","LP","SFCF","TT","CFMAX","k0","k1","k2","UZL","PERC","MAXBAS","NSE","ranks"
"1",63.9220777992159,4.62395232659765,0.378194893687032,0.568812384270132,-0.386993401218206,1.72843527654186,0.472966381418519,0.271297315570991,0.101092718893429,45.2171293389983,0.138740022666752,1,0.776198271126504,1
"2",112.879405710846,5.96770227095112,0.430069048469886,0.676947736181319,-0.605141597497277,1.88207822409458,0.473519136290997,0.0530516159115359,0.0327901181569323,6.04055464267731,1.56265117228031,1,0.774596776101632,2
"3",97.0456821657717,2.35477842064574,0.771814190712757,0.660086789913475,-0.73310404967051,1.85700930724852,0.49456593914656,0.279148017880507,0.035089204414282,43.5355407278985,1.28208135254681,1,0.774398213672509,3
"4",107.157627502456,4.95211133989505,0.540109198587015,0.575455087423325,-0.0854471660451963,1.96330596739426,0.295479080209043,0.211844567854423,0.0601731721686665,14.6040878910571,0.475811840035021,1,0.773717582439506,4
"5",89.6396113932133,3.2392600949388,0.832992730452679,0.721581451036036,-0.130546729685739,2.57487821928225,0.435372058220673,0.282435389396269,0.113983758674003,37.166412237566,0.71304966788739,1,0.772836106733382,5
"6",187.991185486317,4.5145884740632,0.884870286332443,0.712067619524896,-0.050339576974511,2.53971763607115,0.393476205598563,0.128627107155044,0.142466597379884,8.26182443182915,0.769442968070507,1,0.771824346175765,6
"7",64.4200896658003,3.51502659055404,0.455761053180322,0.841813278384507,0.386695803352632,3.5399483256042,0.45781651053112,0.282332312820945,0.0699947543365415,55.1951998984441,2.96793936006725,1,0.769855989530065,7
"8",134.458621041849,5.94898719131015,0.528528817929327,0.669840638153255,0.449198614479974,2.94499373575673,0.400527186179534,0.0984079290670343,0.0220356003022753,6.28511777846143,0.596270121634007,1,0.769262910366945,8
"9",87.0645068399608,5.67915787477978,0.410827156738378,0.556741218827665,0.830754708498716,2.44828831008635,0.350802213232964,0.266367823870387,0.135433498280356,22.6170733524486,1.24838785547763,1,0.769161247941879,9
"10",131.252426570281,4.09342125314288,0.454395144432783,0.569837617687881,0.147716306615621,2.03216993622482,0.44939634114271,0.236129587674513,0.107089178800117,18.3578793006018,0.542252859100699,1,0.768655907581224,10
"11",108.418944422156,5.70529912156053,0.513805089984089,0.622285802848637,0.341594397160225,2.28822430898435,0.302066037582699,0.293687045574188,0.0758455109773204,8.97137359715998,1.94227315485477,1,0.768627616803964,11
"12",90.3295597899705,5.67743544722907,0.898771946760826,0.785602087713778,0.554742237715982,3.28363309125416,0.404523530299775,0.28380063079996,0.0258540592812933,56.1166957649402,0.815217109397054,1,0.768403319195209,12
"13",213.872087905183,5.91351117147133,0.950598940253258,0.554159555956721,-0.688227827707306,1.49964227317832,0.385514586663339,0.190379175292328,0.0646956277880818,12.6946779084392,1.33680612966418,1,0.768397137581887,13
"14",85.2658453024924,4.97965971496888,0.358218903513625,0.571465321071446,0.0837679434567691,2.43233398091979,0.323453338176478,0.288336904353928,0.137285573467147,27.6819177833386,2.02993798442185,1,0.768322981637495,14
"15",102.605572128668,2.06319388374686,0.527861455176026,0.661433926969767,-0.251313943276182,2.24411353422329,0.482525737781543,0.297528766067699,0.0402963286424056,27.1558181592263,0.50405315309763,1,0.76805260423996,15
"16",141.690660957247,4.58152846572921,0.530824717739597,0.583585244603455,0.702069146186114,2.80637725093402,0.286571956297848,0.258266227787826,0.143174965425627,14.0444687195122,1.66131674963981,1,0.767914024274176,16
"17",103.639383325353,3.94641322572716,0.469549164269119,0.823516180738807,-0.449299901048653,2.21863036905415,0.352939475851599,0.29166718221968,0.0912240396698471,23.9974997541867,2.23938336037099,1,0.76722090432677,17
"18",202.389808269218,5.91136627038941,0.640553438500501,0.59564605820924,0.0683973820880057,1.7904253185261,0.373954799317289,0.170013827006333,0.0421695540805813,6.36881947750226,0.392795105464756,1,0.767134582871033,18
"19",85.9540601540357,4.29183869878761,0.878540449589491,0.66577607318759,0.611609262297861,3.06741788634099,0.366915466124192,0.291020018153358,0.098451274828054,52.0149817736819,1.91478084865957,1,0.767002702177157,19
"20",104.134852290154,5.83134406385943,0.752136493264697,0.757282797060907,-0.669748470839113,2.13018135773018,0.295143364032265,0.285212955665775,0.116440137675498,45.4691193113104,0.89102987293154,1,0.766620755294217,20
"21",310.519698616117,5.96184627874754,0.962545410823077,0.800621752813458,-0.818214365537278,2.06408234802075,0.496700706996489,0.0504209278943017,0.0851992025577929,9.43238618783653,1.17972706258297,1,0.766222143818313,21
"22",74.4133353512734,3.36906592035666,0.908979523088783,0.720038657262921,0.32794366653543,2.91035621054471,0.310295289743226,0.282956472926307,0.0933030651281588,43.9667515084147,1.21849659085274,1,0.76571795241441,22
"23",146.129053952172,3.47593012871221,0.853025477612391,0.66596163045615,-0.20633911115583,2.22469435469247,0.354164624901023,0.185281594530679,0.00175495110824704,18.5682241711766,0.51242559030652,1,0.765647434758551,23
"24",135.70838065818,3.04285452491604,0.851090320129879,0.523474428988993,0.0841919390950352,1.80234201205894,0.282388151437044,0.293218766348436,0.0270606824376155,13.3154951641336,0.56528958119452,1,0.765005167982678,24
"25",134.640098549426,5.7533600742463,0.492494533862919,0.489885726571083,0.760072436230257,2.58416522340849,0.309968334122095,0.283709169775248,0.0987000092042144,25.7646362530068,0.488783706910908,1,0.764280456320915,25
"26",49.2224943172187,5.69827085034922,0.86781955731567,0.765538766793907,-0.199649807391688,2.35564562142827,0.492192597920075,0.266317371048499,0.114286531234393,55.4469233960845,1.38879412878305,1,0.764204121617716,26
"27",58.6086107604206,2.79232725524344,0.509473767317832,0.610272628441453,0.906356655224227,3.0099990030285,0.447143026988488,0.26488831140101,0.149636779882247,52.7911566966213,0.241323191672564,1,0.763995005454656,27
"28",107.84811292775,4.70651621837169,0.328223303030245,0.626061256602407,0.414843511395157,2.56745513784699,0.374297177430708,0.185255501826759,0.0266715966595802,4.55427206587046,2.06629560701549,1,0.763902012091878,28
"29",146.317021148279,5.97784374747425,0.562786330538802,0.695619200356305,0.356718758144416,2.22636297508143,0.341200360306539,0.197017719282303,0.122422631093534,6.49234950775281,2.13971468713135,1,0.763857462253599,29
"30",75.2526495140046,3.62793303583749,0.440840441035107,0.695301343686879,-0.0499950499506667,2.69160305033438,0.35238726726966,0.208953622267582,0.143146792069077,12.5155035010539,1.05351660214365,1,0.763819374010777,30
"31",97.6733065024018,5.56877872464247,0.326506694871932,0.588639499805868,-0.0431586758466436,1.63717632484622,0.290038436942268,0.223889170149341,0.0743647205643356,15.9107858035713,1.39420480467379,1,0.763737620828204,31
"32",184.344543544576,5.45087885251269,0.82008284474723,0.721078621596098,0.749156253109686,3.13585339323618,0.265628056810237,0.240356187417638,0.0710658184115309,14.8906014743261,0.943066155537963,1,0.763490474276789,32
"33",106.13552859053,3.13907657889649,0.90768644537311,0.768140887096524,-0.861377626564354,2.06695895758457,0.495006310928147,0.249538068734109,0.0162094510514289,46.6587921907194,1.74151759874076,1,0.763242963665298,33
"34",86.7325455881655,1.0678969535511,0.557531773368828,0.760304728709161,-0.576847394322976,2.343992538983,0.481395829364192,0.282199414498173,0.121409687486943,34.668045102153,0.163278514519334,1,0.763230423508028,34
"35",67.5107457209378,4.68982447893359,0.35272560166195,0.593277621455491,-0.0726250160951167,1.91455675358884,0.363705757749267,0.117592207000125,0.119845171757974,8.69298023870215,2.22002337127924,1,0.762888453915597,35
"36",45.7281590159982,5.29095160914585,0.316333720646799,0.76286902371794,-0.896594865387306,1.81405534222722,0.469291863194667,0.0370972248446196,0.0341659461690579,22.439513031859,0.325428701005876,1,0.762754124009853,36
"37",41.3985000923276,4.71986950049177,0.644623260037042,0.86592435631901,-0.443716254131868,2.97832376509905,0.412908092630096,0.297139865814243,0.0345846612476744,59.1367164556868,1.55832942761481,1,0.762570293137669,37
"38",171.604195311666,5.73772469442338,0.504730919748545,0.565004715137184,-0.781568818353116,1.42588815349154,0.491262212325819,0.108798809603322,0.0207021319076885,11.3538844394498,0.785044035874307,1,0.762136116798328,38
"39",46.9555960316211,2.57732660882175,0.568736280989833,0.58504550345242,0.521725881518796,3.02975978842005,0.398461802781094,0.29178281970555,0.0953851394723169,48.2740656868555,1.35105651710182,1,0.761774160220013,39
"40",78.172156997025,4.10429031960666,0.626154628908262,0.798084395565092,-0.3199165685568,3.07060422585346,0.485879769956227,0.279181466039736,0.0247752342766616,44.6273977146484,1.62516307737678,1,0.761771812724129,40
"41",138.417480662465,4.73438809067011,0.727478016843088,0.645596935227513,0.518997930991464,2.25633097905666,0.316429002617951,0.175365755842067,0.143346493901219,11.5149610769004,1.45576332043856,1,0.761719165110581,41
"42",82.9116470646113,4.76722005777992,0.348742353101261,0.767128873057663,-0.980260574072599,2.24834411707707,0.494065912417136,0.290681350806262,0.138861717980122,27.9484613798559,2.58636924810708,1,0.760819294978881,42
"43",135.711077703163,4.55236718431115,0.697530465899035,0.573778007552028,-0.687770577496849,1.47955624363385,0.338867651717737,0.144247614324559,0.130816726469202,4.52113547595218,2.12867579329759,1,0.760603839946968,43
"44",50.3979359567165,5.38382945139892,0.32401991689112,0.713327973149717,-0.193741419981234,2.09570206468925,0.482505964662414,0.0114817309356295,0.0146510946373455,20.2349187876098,0.798460644669831,1,0.760561184404984,44
"45",49.1545258834958,4.05091527407058,0.541235712030902,0.744538614340126,0.704492724244483,3.43578677787445,0.420111495081801,0.239199184277095,0.061196158104809,39.057254542131,3.04305614065379,1,0.760292464838915,45
"46",295.589361004531,5.771992075257,0.80071931539569,0.741046912968159,-0.889635015791282,1.69632621947676,0.291135885077529,0.28021859239554,0.13527398599172,9.38383106375113,0.838746208697557,1,0.759848205653425,46
"47",143.675580620766,3.17216711724177,0.996915056789294,0.509782801382244,0.225589705514722,2.1278179588262,0.325466604158282,0.184285336136818,0.108790625669761,10.6250443332829,0.485541263595223,1,0.759586688895115,47
"48",134.778100885451,5.2577144340612,0.419616118399426,0.82365289144218,0.0766966355033221,2.88847977924161,0.293575320229866,0.253199955178425,0.108706651960732,5.50830307183787,2.01218058727682,1,0.759557341143519,48
"49",100.685658482835,4.78278803662397,0.901088616764173,0.761252067424357,-0.24818672100082,2.06985171535052,0.440662464883644,0.0406906704301946,0.0811966808987781,4.03075128095224,1.46572088915855,1,0.759317702220669,49
"50",140.713314367458,4.84203365421854,0.934816106199287,0.50424181073904,-0.317414222820662,2.09564855787903,0.429366961773485,0.292760736860801,0.023385077316314,41.642236164771,1.02000180911273,1,0.75922288927782,50
"51",108.156455736607,5.37419176101685,0.869129468570463,0.761469463631511,-0.0487624009838328,2.20173881505616,0.277877397765405,0.288993104740512,0.0804503996097483,35.6808137753978,0.243524948135018,1,0.758949756752226,51
"52",106.884276624769,2.79756257333793,0.60955230423715,0.721024777181447,-0.343670622096397,2.291589272907,0.234833978570532,0.218849942220841,0.0374634853517637,9.62699252646416,1.35208488069475,1,0.758879730591476,52
"53",94.5955594163388,2.35548222460784,0.40454074232839,0.785590411536396,-0.382377190841362,2.1843016333878,0.496462661994156,0.276163661535829,0.0478963351859711,27.259331215173,1.85466645378619,1,0.7588176026291,53
"54",112.397883730009,5.45761013426818,0.418436485063285,0.512085231766105,-0.0560501757776364,1.40190870244987,0.469330503768288,0.267443943403196,0.137267279354157,27.4062447808683,0.704034882597625,1,0.758734216099615,54
"55",100.966581068933,5.61695553036407,0.654003708600067,0.782904533855617,-1.02784374863841,1.77532946970314,0.389221572608221,0.289068615576252,0.110185992431361,40.7783838058822,1.30450487043709,1,0.758665819436486,55
"56",172.18471519649,4.3227777434513,0.824155432893894,0.66944931242615,-0.415357577987015,1.92417789739557,0.469772658066358,0.215818660750519,0.0446155316580553,27.9048824054189,0.827865929342806,1,0.758661189982235,56
"57",153.964635320008,5.41706429002807,0.706897076196037,0.693654709123075,0.581330534582958,3.03952733520418,0.280894059280399,0.227018989643548,0.0888406649450771,1.20561196003109,0.411810048855841,1,0.758556902279956,57
"58",75.3242649137974,3.02972885919735,0.531289928895421,0.64937401805073,0.608790813619271,2.64528208086267,0.485357640881557,0.13631064145593,0.02411800206732,20.5572670209222,0.431244888342917,1,0.758513041711529,58
"59",121.224851459265,5.58137748413719,0.435135563183576,0.425969875603914,-0.104763936647214,1.34628511359915,0.441282493749168,0.157218438433483,0.0567734958825167,16.6646516462788,0.553742803633213,1,0.758154733570838,59
"60",178.537491373718,5.13829605327919,0.980586236831732,0.642681210301816,-0.585255682049319,1.6486192655284,0.223320426954888,0.2803102549701,0.11848154255026,22.9891738574952,1.78327202703804,1,0.757875520783319,60
"61",124.979894375429,5.40975056029856,0.660494057950564,0.721591667830944,-0.692886085482314,2.03601634409279,0.328430111834314,0.145335500047076,0.0411017949513625,8.47215223824605,2.39555668178946,1,0.757873173657682,61
"62",243.517939224839,4.13425408792682,0.77259575848002,0.524957673624158,0.362366559938528,1.85926332115196,0.433884681959171,0.183596398788504,0.0284133817616384,14.121390748769,0.0288782455027103,1,0.757821440890786,62
"63",75.6935954559594,5.30464504752308,0.609763530478813,0.667045382969081,-0.153448673081584,2.35601224657148,0.291026642371435,0.295092937320005,0.0633642795113847,17.2427309770137,3.80956482421607,1,0.757769554097303,63
"64",98.2068674452603,5.24479297129437,0.53262863799464,0.530670773051679,-0.0915047926129773,2.4425718660932,0.439041224075481,0.27700925699668,0.0454188982131891,49.734380543232,0.423559197224677,1,0.757594805353303,64
"65",68.8459056988358,3.90954507188872,0.638739199563861,0.64553694948554,0.982689993828535,3.24286290491,0.38658042747993,0.267651262436993,0.0794581009342801,56.7042230325751,1.163983091712,1,0.75740721409872,65
"66",154.468645695597,5.61081798421219,0.409873011824675,0.768802139721811,0.313458183221519,3.07401075167581,0.445801014197059,0.199163584443741,0.0980021670218557,15.1558944489807,0.267377384006977,1,0.757237705851676,66
"67",186.920963218436,5.77649075095542,0.856509334058501,0.766723801568151,-0.933435156662017,1.85338315740228,0.29677108960459,0.240102604152635,0.0291759647808503,2.01293568592519,1.0035820286721,1,0.757161948516533,67
"68",106.628343174234,3.12843588204123,0.592329987208359,0.844981100782752,-0.11013895526994,2.51479677483439,0.307993948855437,0.288917517268565,0.00610306089906953,27.3616085457616,0.483892317861319,1,0.757090711870265,68
"69",145.789722912014,1.52327403915115,0.511158934235573,0.583578743599355,0.462170697608963,2.35604440607131,0.403985606995411,0.162495213956572,0.110089397164062,18.2782926550135,0.0411499859765172,1,0.75708317593259,69
"70",110.838159406558,2.46497984998859,0.444835033267736,0.655468961410224,0.365487256273627,2.77953863260336,0.44440179617377,0.0248910503345542,0.0843023876601364,10.6101876287721,0.873936174437404,1,0.756893982166895,70
"71",289.218556946144,3.99447520053945,0.862795495521277,0.6732621666044,0.592167243431323,3.03329768055119,0.382165116968099,0.201999479981605,0.13705647605285,12.4293487030081,1.04036399442703,1,0.756775618901289,71
"72",122.473433418199,5.10341940703802,0.381871571857482,0.751282901130617,-0.265065203933045,2.37657720851712,0.488478698686231,0.229793543536216,0.0162145946261007,39.1885346011259,0.0151791973039508,1,0.756698061566687,72
"73",126.754206568003,4.87748302076943,0.337960325670429,0.745482689142227,0.593533776327968,3.40029005683027,0.45539433832746,0.199502626531757,0.0460143017165828,19.4827704760246,0.512867920100689,1,0.756586338967673,73
"74",121.010473137721,3.87446292466484,0.830774765112437,0.533007168583572,-0.0502061588689684,2.30840510735288,0.432131279492751,0.29544003235409,0.102220668965019,53.3818659326062,0.647766961716115,1,0.756471217956024,74
"75",127.466421239078,1.78501233481802,0.569637376256287,0.599920497834682,0.565104239573702,2.57694004382938,0.402918988233432,0.15404414569959,0.0698852705231402,5.07234157761559,0.702931422740221,1,0.75646401978667,75
"76",113.294512005523,2.64671123959124,0.441646524798125,0.656282413005829,-0.520885295933112,2.23667804989964,0.434704023366794,0.198821441053879,0.0466568203847855,18.5409053834155,1.1066913716495,1,0.756453557002685,76
"77",169.159513171762,5.85612184158526,0.825086155417375,0.671028107963502,-0.554835909535177,1.90665903594345,0.218668954330496,0.285735347142909,0.0846304299456533,19.8420390603133,2.65881709661335,1,0.756434091783184,77
"78",71.7769222892821,1.53035244578496,0.610549399489537,0.676212212629616,-0.0182644561165943,2.43136552395299,0.344988767011091,0.13087296433514,0.0837386341833044,8.54315228760242,0.768479104153812,1,0.756275362119186,78
"79",42.9574658535421,5.86553625203669,0.786172307096422,0.758928989246488,-0.425378314848058,2.79286549380049,0.446048280550167,0.259431440725457,0.0676812719677109,55.4129400197417,2.49285118188709,1,0.756134146520841,79
"80",54.3036677222699,5.53910621232353,0.453867583419196,0.721075202152133,0.307301378203556,3.33901942148805,0.416279556648806,0.242905772384256,0.0764600709269289,45.8261053403839,1.11335789039731,1,0.756048105339542,80
"81",145.077961785719,5.59492060006596,0.990558898216113,0.667394333519042,-0.707377576106228,2.11625618021935,0.431508561817463,0.069372282535769,0.107303888428956,10.0357681605965,0.407305480912328,1,0.755910533981185,81
"82",97.638392271474,4.76862723729573,0.830415303981863,0.638513336144388,-0.543745393725112,1.59295501117595,0.326287838304415,0.135019430695102,0.110459926247131,2.32977196807042,1.15492893476039,1,0.755805001302178,82
"83",108.647759398445,1.77315066359006,0.427709556231275,0.744605391658843,0.287802880187519,3.03530368884094,0.22077685178956,0.252767385791521,0.0917427498782054,11.8630982888862,0.842158413492143,1,0.755753530341015,83
"84",220.343116642907,4.00887156976387,0.971321617718786,0.57281004562974,-0.600040721171536,2.04453729954548,0.35559057763312,0.289580251043662,0.124719297357369,30.7313749776222,1.69247648864985,1,0.755729745550655,84
"85",176.715934081003,5.06759280362166,0.945191334211267,0.654322373308241,-0.841770326835103,2.00375901139341,0.435415839729831,0.226795720893424,0.0530642617428675,33.9158188528381,0.858425154350698,1,0.755529687098582,85
"86",96.6221857536584,5.63334119762294,0.452883183769882,0.758289914391935,-1.12932998277247,1.53463694942184,0.433426890801638,0.274030483548995,0.0531648913850076,42.7611358324066,1.65338715072721,1,0.755408012310406,86
"87",139.361840691417,4.88997532078065,0.912070855335332,0.699938409775495,-0.0344075986649841,2.62231081025675,0.43381787284743,0.209260321918409,0.104328805359546,33.7523167906329,1.37980589549989,1,0.75536492126721,87
"88",69.7304130718112,3.83367480849847,0.448586943838745,0.729451079294085,0.371636431454681,2.9277707345318,0.327423784101848,0.159871723935939,0.0454694950436242,17.0863566966727,1.58120299596339,1,0.755290249386023,88
"89",98.8854498974979,5.79453434003517,0.797907355194911,0.494123758003116,0.225980667863041,1.83410545065999,0.293084676621947,0.246449232189916,0.0769528157014865,23.4660500194877,0.000689086504280567,1,0.755132830608445,89
"90",201.142834546044,4.87657811515965,0.953114305669442,0.6023999966681,0.531472813664005,3.41506994981319,0.466983278037515,0.281009031597059,0.143176868303679,43.9335980010219,2.18119011633098,1,0.755047974652293,90
"91",70.5778854247183,3.95578317600302,0.599588890909217,0.785339627228677,-0.883290090062655,1.77716669603251,0.37791701243259,0.265354433536995,0.0654640490845777,35.2982159773819,3.4708649944514,1,0.755034348321111,91
"92",66.8611271027476,5.79560698382556,0.517177178803831,0.707206248119473,-1.09908745419234,1.78389153559692,0.494240027910564,0.29206704253098,0.0526235409833025,51.9398475857452,1.32673417590559,1,0.754949334077958,92
"93",104.670663354918,3.29426539386623,0.332360057462938,0.750690455548465,0.494410804496147,2.95645773038268,0.201212256180588,0.292972294923384,0.0129324375989381,5.89768611360341,1.92447821516544,1,0.754931739756948,93
"94",192.323031919077,4.00370185286738,0.899823388992809,0.519539558887482,0.0330828067380935,1.82572277029976,0.475662357290275,0.132711133102421,0.0357939615675714,6.91263989545405,1.52776055689901,1,0.754900069096743,94
"95",282.762950407341,5.10878683323972,0.836286267754622,0.623049097321928,-0.719478504359722,1.63452144339681,0.491865802393295,0.138402835479937,0.0123036391078494,11.4700293075293,1.03551427833736,1,0.754864841944886,95
"96",146.065058289096,5.63716037687846,0.958954906323925,0.72932707592845,-0.0136127997189759,2.71736256848089,0.237397414550651,0.263456557535101,0.00523968584556133,7.5064816349186,0.0237784003838897,1,0.754769243398424,96
"97",71.882393034175,1.94387151766568,0.745054205390625,0.597187297232449,0.284267547447234,2.51382354414091,0.303386095026508,0.277094477606006,0.128458790800069,33.4109776327386,1.14833814930171,1,0.754638409977927,97
"98",117.239119792357,3.91287800413556,0.320421033678576,0.573205233365297,0.496723464829847,1.82804375002161,0.400722499820404,0.274281729646027,0.0437396799884737,18.9544257172383,0.403512887656689,1,0.754442143123071,98
"99",73.9782513771206,4.85797713766806,0.708613267936744,0.672600116580725,0.324344827048481,2.70706072938628,0.474076831247658,0.0402319031418301,0.0444171125886496,3.40216505806893,2.16569254361093,1,0.754351962615038,99
"100",158.423135327175,4.67073312052526,0.592034965846687,0.712797393277288,0.663915952155367,2.65420393645763,0.343207891390193,0.208352634587791,0.0626476555538829,14.203883940354,1.53567282482982,1,0.754347427011767,100
